customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure
2641,Vina,Tackell,Female,71,1977-03-22,Software Test Engineer I,,Mass Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,12.0
2642,Arabelle,Rentelll,U,36,,VP Accounting,Financial Services,High Net Worth,N,,No,
2643,Dulsea,Maffi,Female,53,1989-10-11,Nurse,,Affluent Customer,N,,No,18.0
2647,Marcelia,Blannin,U,1,,Physical Therapy Assistant,IT,High Net Worth,N,,No,
2648,Saunder,Newens,Male,60,1998-05-09,Account Representative I,,Affluent Customer,N,-1,No,1.0
2652,Kelbee,Bernat,Male,96,1957-12-15,Biostatistician II,,Affluent Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,15.0
2654,Dawn,Yakovitch,Female,83,1977-11-28,Tax Accountant,Telecommunications,Mass Customer,N,,No,13.0
2656,Halli,Littledike,Female,80,1959-05-02,Statistician III,,Mass Customer,N,ï¼ï¼ï¼,Yes,10.0
2657,Coop,Stancer,Male,20,1991-12-16,Recruiter,,Mass Customer,N,âªâªtestâª,No,5.0
2658,Inger,Barnham,Female,82,1964-02-11,,Manufacturing,Mass Customer,N,Ù¡Ù¢Ù£,Yes,6.0
2660,Hunt,Scollard,Male,44,1963-11-15,,Retail,High Net Worth,N,,Yes,19.0
2664,Raynor,Olech,Male,83,1966-01-16,Engineer II,,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,No,15.0
2671,Bridget,Bussons,Female,11,1990-11-09,Analyst Programmer,,Mass Customer,N,0/0,No,11.0
2673,Esma,McOwen,Female,27,1985-04-20,Software Consultant,,Mass Customer,N,"__ï¾(,_,*)",Yes,14.0
2677,Zollie,Exell,Male,34,1954-10-08,,Financial Services,Mass Customer,N,/dev/null; touch /tmp/blns.fail ; echo,No,10.0
2683,Myrta,Rentilll,Female,81,1965-04-14,Biostatistician II,,Affluent Customer,N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",Yes,6.0
2685,Demetria,Shoobridge,Female,42,1978-08-06,,,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,9.0
2689,Tore,Doerr,Male,17,1978-03-23,Senior Developer,,Mass Customer,N,"""'",No,10.0
2696,Isabelle,Bursnoll,U,42,,Social Worker,Health,Mass Customer,N,,Yes,
2697,Klarika,Yerby,U,70,,Legal Assistant,IT,High Net Worth,N,,No,
2700,Ingaberg,Cornillot,Female,22,1994-11-24,GIS Technical Architect,,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,No,2.0
2701,Ileana,Timms,Female,13,1960-07-28,Dental Hygienist,Health,Affluent Customer,N,,Yes,7.0
2703,Peria,Amis,Female,37,1980-04-12,,Manufacturing,Affluent Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,18.0
2708,Sophey,Wawer,Female,34,1980-06-18,Product Engineer,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,Yes,10.0
2709,Simone,Boanas,Male,6,1995-03-20,,Financial Services,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,6.0
2710,Flory,Standering,Male,77,1998-01-30,,Retail,Mass Customer,N,â¢,No,2.0
2716,Claribel,,Female,46,1967-07-14,Systems Administrator I,Entertainment,Mass Customer,N,Ù¡Ù¢Ù£,No,7.0
2718,Vernen,Hakonsen,Male,69,1976-12-12,Software Test Engineer II,,High Net Worth,N,-1,Yes,14.0
2721,Alf,Farnie,Male,3,1969-02-03,,Manufacturing,Mass Customer,N,ï»¿,Yes,17.0
2722,Faustine,Peert,Female,1,1987-03-28,,Health,Mass Customer,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,No,8.0
2729,Meggi,Shipcott,Female,76,2000-05-10,General Manager,,Mass Customer,N,,Yes,1.0
2734,Hetty,Thormann,Female,35,1957-03-07,,Manufacturing,High Net Worth,N,(ï½¡â â âï½¡),No,10.0
2736,Max,Awcock,Male,40,1993-01-18,Accounting Assistant IV,,Affluent Customer,N,â°â´âµâââ,Yes,9.0
2737,Andras,Yurocjkin,Male,28,1998-07-20,,Retail,Mass Customer,N,1'; DROP TABLE users--,Yes,3.0
2747,Anna-diane,Crumpe,Female,5,1955-09-23,Software Test Engineer III,,Affluent Customer,N,!@#$%^&*(),No,11.0
2750,Sybille,Maddison,Female,42,1980-10-18,,Property,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,20.0
2754,Waring,Selwyn,Male,17,1963-06-23,Chief Design Engineer,Retail,Mass Customer,N,,No,11.0
2756,Cymbre,Sloey,Female,11,1969-01-17,,Entertainment,Mass Customer,N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,8.0
2757,Leodora,Carillo,Female,65,1961-02-18,,Financial Services,Affluent Customer,N,"<>?:""{}|_+",No,8.0
2758,Fabien,Whittlesea,Male,17,1955-05-24,,Manufacturing,Affluent Customer,N,-0.5,No,19.0
2761,Agathe,Weafer,Female,78,1961-11-11,Information Systems Manager,Financial Services,Mass Customer,N,,No,19.0
2762,Rozamond,Franceschino,Female,34,1992-11-27,,Manufacturing,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,No,9.0
2764,Callie,Coltart,Female,12,1955-03-29,,Financial Services,Mass Customer,N,â¦testâ§,Yes,20.0
2765,Bartholomew,Gowdy,Male,68,1985-04-12,,IT,Mass Customer,N,(ï½¡â â âï½¡),Yes,7.0
2774,Danella,Chevers,Female,50,1956-07-28,,Manufacturing,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,14.0
2775,Dael,Glentz,Female,40,1966-12-02,Account Executive,Manufacturing,Mass Customer,N,,Yes,7.0
2776,Tyson,Pearcy,Male,59,1980-08-05,,,Mass Customer,N,,No,16.0
2779,Douglas,Wrout,Male,54,1985-02-24,,,Affluent Customer,N,!@#$%^&*(),Yes,11.0
2787,Teressa,Tague,Female,92,1980-09-26,Marketing Assistant,,Affluent Customer,N,Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼,Yes,6.0
2797,Agatha,Vowden,Female,6,1985-09-10,,IT,Mass Customer,N,-1,Yes,14.0
2799,Ilysa,Palle,Female,80,1973-11-04,VP Product Management,,Mass Customer,N,â¦testâ§,Yes,18.0
2801,Danella,Lines,Female,15,1965-01-26,,Health,Mass Customer,N,,No,10.0
2804,Jeno,Brimming,Male,61,1964-09-06,Nurse Practicioner,,Mass Customer,N,-100,Yes,5.0
2805,Laverna,Shiril,Female,0,1992-06-27,,Manufacturing,High Net Worth,N,Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ,No,4.0
2806,Thorndike,Glossop,Male,60,1986-05-18,Programmer Analyst II,Manufacturing,Mass Customer,N,,Yes,3.0
2810,Malvin,Burchill,Male,27,1961-08-26,,Property,Mass Customer,N,"''''""",Yes,15.0
2812,Molli,Hagergham,Female,16,2001-04-01,Budget/Accounting Analyst IV,,High Net Worth,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,Yes,1.0
2815,Emery,Carlett,Male,50,1954-10-30,,Health,Mass Customer,N,-100,No,19.0
2818,Frazier,Streak,Male,82,1956-03-08,Software Test Engineer I,,Affluent Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,7.0
2822,Rebecca,Shaughnessy,Female,83,1981-05-14,Professor,,Mass Customer,N,â°â´âµ,No,3.0
2826,Loise,Mulvany,Female,73,1962-04-30,Web Developer II,,Mass Customer,N,â°â´âµâââ,No,15.0
2827,Shelli,Wilkennson,Female,17,1973-07-15,,Financial Services,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,14.0
2828,Philippine,Maycey,Female,37,1998-12-14,,Health,High Net Worth,N,â«testâ«,Yes,4.0
2833,Cy,Braim,Male,60,1999-11-26,,IT,Mass Customer,N,',Yes,3.0
2834,Timmie,Ubanks,Male,33,1980-05-04,,Retail,Affluent Customer,N,ð©ð½,No,9.0
2835,Deloria,,Female,30,1997-07-01,Environmental Specialist,Manufacturing,Affluent Customer,N,100,No,2.0
2836,Matilda,Yellowley,Female,80,1963-11-14,Clinical Specialist,Health,Mass Customer,N,,No,16.0
2837,Caitrin,MacTavish,Female,81,1987-12-04,,Retail,Mass Customer,N,"""'",No,10.0
2841,Bibby,Carnson,Female,19,1963-01-31,Recruiting Manager,,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,16.0
2842,Olimpia,Traynor,Female,80,1968-08-12,,Health,Mass Customer,N,ç°ä¸­ããã«ããã¦ä¸ãã,No,6.0
2844,Amie,Felgate,Female,98,1975-11-22,,Financial Services,Mass Customer,N,âââ,Yes,13.0
2845,Benni,Ilem,Female,1,1974-06-16,Staff Accountant III,,Mass Customer,N,../../../../../../../../../../../etc/hosts,No,11.0
2849,Palm,Bartoszek,Male,65,1994-03-27,,,High Net Worth,N,-1,Yes,2.0
2850,Andie,Shorto,Female,74,1972-10-13,Director of Sales,,Mass Customer,N,"__ï¾(,_,*)",Yes,5.0
2854,Vikky,Dyde,U,49,,Project Manager,IT,High Net Worth,N,,Yes,
2858,Benedicto,Radki,Male,4,2002-01-09,Recruiting Manager,,Mass Customer,N,testâ testâ«,Yes,1.0
2859,Brandais,Goodlad,Female,98,1994-02-04,Assistant Professor,Argiculture,High Net Worth,N,,No,5.0
2860,Charity,Robken,Female,13,1995-10-02,Physical Therapy Assistant,,Mass Customer,N,ï½ï½¨(Â´âï½â©,No,1.0
2866,Ky,Stredder,Male,10,1995-06-26,,Health,High Net Worth,N,2018-02-01 00:00:00,No,7.0
2867,Lem,Meegan,Male,53,1955-10-19,Sales Associate,,High Net Worth,N,â,No,12.0
2869,Gavra,Woolvin,Female,19,2001-01-16,,Manufacturing,Affluent Customer,N,100,No,2.0
2870,Aldis,Chazerand,Male,99,1957-12-26,,,Mass Customer,N,åè£½æ¼¢èª,No,11.0
2876,Swen,McGarahan,Male,68,1981-01-29,General Manager,Retail,High Net Worth,N,,No,10.0
2884,Karola,Conneely,Female,99,1962-01-06,Assistant Professor,,Mass Customer,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,No,15.0
2886,Lulu,Watkiss,Female,39,1961-08-08,Nurse Practicioner,,Mass Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },No,14.0
2889,Ximenes,Patmore,Male,55,1986-04-01,Assistant Professor,,Mass Customer,N,á ,Yes,8.0
2890,Nevile,Ecclesall,Male,64,1959-05-17,Speech Pathologist,,Affluent Customer,N,1000000000000000049861653971908893017010268485438462151574892930611988399099305815384459015356416,Yes,20.0
2893,Erik,Pothecary,Male,84,1980-09-23,Analog Circuit Design manager,,Mass Customer,N,ðµ ð ð ð,No,11.0
2894,Gilburt,,Male,91,1977-04-19,Geologist III,Financial Services,Mass Customer,N,-100,Yes,22.0
2898,Tiertza,Hilldrop,Female,81,1965-06-05,VP Sales,,Affluent Customer,N,() { _; } >_[$($())] { touch /tmp/blns.shellshock2.fail; },Yes,5.0
2900,Cyrille,Figliovanni,Male,29,1986-05-30,Occupational Therapist,Health,Mass Customer,N,,Yes,18.0
2901,Banky,Baudichon,Male,77,1995-06-11,,Manufacturing,Mass Customer,N,nil,Yes,6.0
2905,Emily,Shackel,Female,34,1964-05-18,Account Representative I,,Mass Customer,N,ð¾ ð ð ð ð ð ð ð§,No,14.0
2907,Erik,,Male,89,1977-01-15,Senior Financial Analyst,Financial Services,High Net Worth,N,1,No,8.0
2912,Tobit,,Male,60,1976-08-18,,,High Net Worth,N,nil,No,4.0
2917,Siegfried,Hulmes,Male,21,1976-07-11,,Manufacturing,Affluent Customer,N,ð,No,18.0
2918,Elli,,Female,58,1989-02-15,,Financial Services,Mass Customer,N,â°â´âµ,Yes,5.0
2919,Rustin,,Male,47,1964-10-31,Safety Technician I,Financial Services,High Net Worth,N,100,Yes,8.0
2920,Casar,Ritchley,U,0,,Business Systems Development Analyst,IT,Mass Customer,N,,Yes,
2921,Astrid,Mac Giolla Pheadair,Female,15,1976-04-12,,Financial Services,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,No,7.0
2923,Julie,Kennagh,Female,46,1971-11-30,Teacher,,Affluent Customer,N,100,Yes,4.0
2928,Cedric,Layzell,Male,92,1992-12-27,Office Assistant I,,Mass Customer,N,â£,No,5.0
2935,Jessi,Aldwich,Female,41,1978-04-23,,Manufacturing,Mass Customer,N,100,No,17.0
2938,Richardo,Cocher,Male,79,2000-02-21,Assistant Manager,Argiculture,Affluent Customer,N,,No,2.0
2939,Austina,Dugan,Female,38,1986-08-10,GIS Technical Architect,,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,17.0
2940,Wilek,Adolf,Male,83,1970-11-12,Business Systems Development Analyst,,Affluent Customer,N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",Yes,14.0
2941,Emylee,Pavlov,Female,38,1963-08-05,,Retail,Mass Customer,N,ì¸ëë°í ë¥´,No,10.0
2942,Garner,Arnolds,Male,10,1970-07-15,Software Engineer III,,High Net Worth,N,-100,No,10.0
2943,Caesar,,Male,65,1979-01-10,VP Sales,,High Net Worth,N,ð©ð½,No,17.0
2945,Arlan,,Male,79,1972-05-26,Safety Technician IV,,Mass Customer,N,á,No,18.0
2946,Paige,Bax,Male,14,1990-11-21,,Property,Mass Customer,N,<script>alert('hi')</script>,Yes,7.0
2947,Standford,Sauter,Male,75,1977-10-13,,Manufacturing,Mass Customer,N,TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ,No,11.0
2949,Alexa,Simanek,Female,68,1977-09-21,,Telecommunications,Mass Customer,N,-100,No,17.0
2957,Hurlee,Helleckas,Male,66,1969-11-21,Social Worker,Health,Affluent Customer,N,,No,11.0
2962,Shari,MacCallester,Female,26,1971-07-12,Information Systems Manager,Property,Mass Customer,N,,No,15.0
2963,Christin,Fricke,U,17,,Safety Technician II,IT,Affluent Customer,N,,Yes,
2965,Lynna,Greenrod,Female,24,1972-12-15,,,High Net Worth,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,8.0
2969,Pascale,Cuxson,Male,12,1974-11-05,Database Administrator IV,,Mass Customer,N,1'; DROP TABLE users--,Yes,6.0
2972,Deena,Burnsides,Female,11,1956-03-18,,,High Net Worth,N,<script>alert('hi')</script>,No,17.0
2977,Ottilie,Filkov,Female,28,1977-10-16,Community Outreach Specialist,,Affluent Customer,N,100,No,18.0
2986,Ettore,Bere,Male,60,1980-09-01,,Financial Services,Mass Customer,N,-100,No,13.0
2987,Riane,Schultes,Female,51,1984-11-21,Media Manager II,,High Net Worth,N,â«testâ«,Yes,4.0
2988,Darrelle,Michie,Female,20,1998-02-02,Administrative Officer,,Mass Customer,N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,1.0
2989,Mort,,Male,37,2000-10-25,Dental Hygienist,Health,High Net Worth,N,Â¸ËÃâÄ±ËÃÂ¯ËÂ¿,Yes,2.0
2995,Garvin,Cunradi,Male,60,1997-01-14,,Health,Mass Customer,N,Î©âÃ§ââ«ËÂµâ¤â¥Ã·,Yes,2.0
2999,Rinaldo,Diggin,U,28,,Business Systems Development Analyst,IT,Affluent Customer,N,,Yes,
3006,Ariel,Dillingston,Female,72,1988-12-06,,,Mass Customer,N,,Yes,21.0
3008,Etta,Criag,Female,40,1982-05-13,,Health,High Net Worth,N,nil,Yes,17.0
3009,Hephzibah,Cliffe,Female,11,1977-04-02,,Health,High Net Worth,N,<script>alert('hi')</script>,Yes,14.0
3010,Tobye,Cock,Female,16,1970-05-20,,,Affluent Customer,N,(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»,No,5.0
3011,Robena,Barks,Female,84,1994-05-11,Staff Scientist,Financial Services,High Net Worth,N,,No,3.0
3012,Devland,Probart,U,81,,Technical Writer,IT,Mass Customer,N,,Yes,
3014,Terrijo,Merlin,Female,59,2001-03-30,Software Engineer II,,High Net Worth,N,0ï¸â£ 1ï¸â£ 2ï¸â£ 3ï¸â£ 4ï¸â£ 5ï¸â£ 6ï¸â£ 7ï¸â£ 8ï¸â£ 9ï¸â£ ð,No,1.0
3018,Ainsley,Nissle,Female,16,1971-08-24,Recruiter,,High Net Worth,N,â¡,Yes,15.0
3021,Parker,Lukacs,Male,4,1983-01-18,,,Mass Customer,N,1;DROP TABLE users,No,9.0
3022,Gert,Kurtis,Female,21,1988-08-23,,,High Net Worth,N,,No,8.0
3024,Franz,Craddy,Male,86,1959-01-08,,Health,Mass Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,12.0
3033,Danielle,Kener,Female,60,1979-03-17,Administrative Officer,Financial Services,High Net Worth,N,,No,12.0
3034,Mara,Tofanini,Female,54,1956-09-09,Web Designer IV,Manufacturing,Mass Customer,N,,Yes,18.0
3038,Hermione,,Female,45,1958-04-08,Senior Developer,,High Net Worth,N,Ã¥ÃâÆÂ©ËâËÂ¬â¦Ã¦,No,13.0
3039,Coralie,Guitonneau,Female,52,1968-07-28,,Financial Services,Affluent Customer,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,No,18.0
3042,Barris,Trayton,Male,76,1971-03-17,Engineer II,Property,High Net Worth,N,,Yes,15.0
3043,Kelcey,Argontt,Female,21,1981-08-03,Legal Assistant,,Mass Customer,N,-1,Yes,18.0
3049,Tristam,O'Fallone,Male,72,1967-07-15,,Property,High Net Worth,N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,Yes,12.0
3050,Dinnie,Worsom,Female,90,1997-12-04,,,High Net Worth,N,á,No,5.0
3051,Edi,Lugton,Female,81,1973-06-06,,Manufacturing,Affluent Customer,N,ð¾ ð ð ð ð ð ð ð,Yes,7.0
3052,Lisetta,,Female,72,1976-09-08,Teacher,,Mass Customer,N,×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ,No,18.0
3053,Susie,,Female,67,1984-09-12,Account Coordinator,Retail,High Net Worth,N,,No,17.0
3055,Viki,Drache,Female,96,1999-08-23,General Manager,,Mass Customer,N,ð¾ ð ð ð ð ð ð ð,Yes,2.0
3057,Mel,Shoebottom,Female,96,1976-03-28,Executive Secretary,,Mass Customer,N,ð©ð½,No,9.0
3059,Hercules,Klewi,Male,83,1958-06-09,Accountant IV,,Mass Customer,N,ÅâÂ´Â®â Â¥Â¨ËÃ¸Ïââ,No,17.0
3075,Corty,Debell,Male,36,1959-10-24,,Entertainment,Mass Customer,N,â¡,Yes,16.0
3081,Dodi,Volker,Female,61,1971-07-25,Mechanical Systems Engineer,,High Net Worth,N,2018-02-01 00:00:00,Yes,9.0
3082,Emlyn,Maile,Male,68,1997-03-28,,Manufacturing,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,2.0
3083,Cirillo,Duprey,Male,44,1971-10-17,,,Mass Customer,N,<img src=x onerror=alert('hi') />,Yes,12.0
3085,Kaleb,Eslemont,Male,91,1978-01-21,Accountant IV,,Affluent Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,No,5.0
3086,Pieter,Gadesby,U,18,,Biostatistician I,IT,High Net Worth,N,,No,
3088,Hilarius,Trenbey,Male,92,1974-05-09,,Retail,Affluent Customer,N,á ,Yes,17.0
3092,Hallie,Blackden,Female,8,1972-12-17,Statistician IV,,Affluent Customer,N,â,No,9.0
3094,Izak,Andreutti,Male,51,1989-05-28,Biostatistician II,,Mass Customer,N,â¡,Yes,17.0
3095,Joachim,,Male,14,1998-10-11,Staff Accountant IV,Retail,High Net Worth,N,â,Yes,2.0
3099,Shelli,Benitti,Female,73,1996-11-26,,Retail,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,3.0
3100,Peggy,Wrankling,Female,19,1954-02-09,Recruiter,,Mass Customer,N,<svg><script>0<1>alert('XSS')</script>,No,7.0
3106,Yetty,Conneely,Female,13,1989-06-03,,Financial Services,Mass Customer,N,ãã¼ãã£ã¼ã¸è¡ããªãã,Yes,21.0
3107,Dell,Tremathick,Female,98,1960-08-15,Legal Assistant,,High Net Worth,N,!@#$%^&*(),No,9.0
3108,Trip,Ahmed,Male,94,1967-10-01,Accounting Assistant III,Entertainment,Mass Customer,N,,No,10.0
3116,Correy,Loynes,Male,16,1978-06-29,,Health,Mass Customer,N,Ù¡Ù¢Ù£,No,7.0
3119,Earle,Frisby,Male,13,1960-01-11,,,High Net Worth,N,/dev/null; touch /tmp/blns.fail ; echo,No,19.0
3122,Cthrine,Orans,Female,17,1980-08-17,,Manufacturing,High Net Worth,N,,Yes,15.0
3131,Sybilla,O' Markey,Female,63,1999-02-24,,Retail,Affluent Customer,N,,Yes,3.0
3134,Pierette,Roseman,Female,53,1995-01-20,,Manufacturing,Mass Customer,N,â©testâ©,No,5.0
3137,Cathlene,,Female,48,1993-03-13,Web Designer III,,Mass Customer,N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,9.0
3147,Bonnee,Farley,Female,21,1976-10-02,,Retail,Affluent Customer,N,!@#$%^&*(),Yes,17.0
3148,Berky,Degoix,Male,11,1974-10-09,Human Resources Assistant IV,,High Net Worth,N,ÌÌºÍÌ¹Ì¯ÍTÌ±Ì¤ÍÌ¥ÍÍhÍÌ²eÍÍÌ¼ÌÌÌ¼Ì£Í ÍÌÌ±Ì ÍÍÍNÍ ÍeÌÌ±zÌÌÌÌºÍpÌ¤ÌºÌ¹ÍÌ¯ÍeÍÌ Ì»Ì rÌ¨Ì¤ÍÌºÌÍÌÌdÍÌ ÌÌ­Ì¬ÌiÌ¦ÍÌ©ÍÍÌ¤aÌ ÌÌ¬ÍÌnÍÍ Ì»ÌÌ°ÍÍhÌµÍiÌ³ÌvÌ¢ÍeÍÌ­Í-ÒÌ­Ì©Ì¼ÍmÌ¤Ì­Ì«iÍÍÌÌ¦nÌÍdÌ£Ì ÍÌ¯Ì²ÍoÌ¨ÌÌ¯Ì°Ì²,Yes,10.0
